Document group,Document name,Segment,Author,Creation date,Area,Coverage %,sentiment
UNEP,UNEP_10_2015_Eval,"t should be remembered that UNEP seeks to pioneer new approaches which  
inevitably means that there will be failures, and UNEP needs to build better recognition of the multi-faceted  
nature of risk – a poor rating does not necessarily imply poor project design or management; rather it  
highlights an opportunity to better understand constraints to effective delivery, and allows for adaptive  
management. Although no specific recommendation is given here as guidance already exists, the EMSP needs  
to improve monitoring on project outcomes and Expected Accomplishments, ensure better baseline  
information is collected, design SMARTer indicators and milestones (especially outcome-level milestones), and  
ensure a sufficient budget for monitoring is ring-fenced in project budgets",tommilson,02.10.2019 11:10:00,782,0.141364,neutral
UNEP,UNEP_10_2015_Eval,The evaluation found several important issues related to under- and over-reporting,tommilson,02.10.2019 11:11:00,82,0.014823,neutral
UNEP,UNEP_11_2013_Eval,"Key Findings  
1) Relevance",tommilson,01.10.2019 11:52:00,26,0.010168,neutral
UNEP,UNEP_11_2013_Eval,"Environmental governance in Sudan is characterised by: (i) poor inter‐ministerial coordination and a lack  
of common vision; (ii) likewise between government and customary institutions; and (iii) legislative and  
institutional  pluralism  at  state  and  federal  levels.  The  entry  point  for  UNEP  has  to  some  extent  been  
opportunistic:  to  concentrate on  those areas of governance where  the greatest impact can be achieved.  
Hence  it  has  worked  on  policy  dialogue,  advocacy,  exchange  visits,  training  and  providing  some  basic  
resources  for  key  government  departments,  notably  in  the  Ministry  of  Environment  and  Physical  
Development  (MEFPD),  the Ministry of Water Resources and Electricity  (MWRE),  the Forestry National  
Corporation (FNC) and the Higher Council for Environment and Natural Resources (HCNER).",tommilson,01.10.2019 12:01:00,803,0.314023,neutral
UNEP,UNEP_11_2013_Eval,"Finally,  the mainstreaming  of environmental  concerns  – and  the leveraging  of additional  funds  –  
within other international bodies, particularly  the UN, is essential at a  time when  the war in Darfur has  
caused major population upheaval and pressure on natural resources.",tommilson,01.10.2019 12:01:00,271,0.105978,neutral
UNEP,UNEP_11_2013_Eval,") Results 
Environmental governance",tommilson,01.10.2019 12:02:00,35,0.013687,neutral
UNEP,UNEP_11_2013_Eval,"In pursuit of a more integrated portfolio, the  
expected  forthcoming  EU  funding  of  the  Wadi  El  Ku  catchment  project  might  address  this  –  and  the  
evaluation  was  firmly  convinced  that  these  area  based  models  have  greater  potential  for  multiplying  
results across several thematic interventions.",tommilson,01.10.2019 12:26:00,293,0.114581,neutral
UNEP,UNEP_11_2013_Eval,Mainstreaming within the UN system,tommilson,01.10.2019 12:26:00,34,0.013296,neutral
UNEP,UNEP_11_2013_Eval,There is a crucial link between UNEP’s influence and actual demonstration projects on the ground,tommilson,01.10.2019 12:26:00,96,0.037542,neutral
UNEP,UNEP_11_2013_Eval,Community‐based natural resource managemen,tommilson,01.10.2019 12:28:00,42,0.016425,neutral
UNEP,UNEP_11_2013_Eval,Pastoralism and livelihood,tommilson,01.10.2019 12:29:00,26,0.010168,neutral
UNEP,UNEP_11_2013_Eval,"he strategy has been to build the capacity of pastoralist leaders, professionals and",tommilson,01.10.2019 12:29:00,84,0.032849,neutral
UNEP,UNEP_11_2013_Eval,"other  stakeholders  to  influence  decision  making;  to  improve  monitoring  and  analysis  of  markets  and  
trade in Darfur in order to better understand how conflicts affect livelihoods; and to identify pastoralist‐ 
related  policy  gaps  through  a  comprehensive  policy  review",tommilson,01.10.2019 12:29:00,267,0.104414,neutral
UNEP,UNEP_11_2013_Eval,Cross‐cutting issues,tommilson,01.10.2019 12:29:00,20,0.007821,neutral
UNEP,UNEP_11_2013_Eval,3) Likelihood of sustainability and impac,tommilson,01.10.2019 12:30:00,41,0.016034,neutral
UNEP,UNEP_11_2013_Eval,"UNEP’s intervention logic  is that attitudinal change from the top down and from the bottom up reaches a  
‘critical  mass’  when  it  translates  into  policy  change  and  permanent  practice  in  natural  resource  
managemen",tommilson,01.10.2019 12:42:00,212,0.082905,neutral
UNEP,UNEP_11_2013_Eval,"Tracing  a  pathway  of  change  from  capacity  development,  consultation  and  research  to  
tangible changes in policy (and, by extension, improvements in peoples’ lives) is a challenge",tommilson,01.10.2019 12:43:00,178,0.069609,neutral
UNEP,UNEP_11_2013_Eval,"The  war  has  debilitated  the  
prospects  and  impetus  for  even  medium‐term  planning  and  has  also  heightened  levels  of  distrust  
between communities and local government.",tommilson,01.10.2019 12:43:00,166,0.064916,neutral
UNEP,UNEP_11_2013_Eval,"The  
financial  climate  and  opportunities  for  new  funding  in  Sudan  will  remain  limited  in  the  absence  of  a  
durable  peace  agreement  in  Darfur.  In  relation  to  this,  raising  the  ability  (and  expectations)  of  
communities to seek funds directly rests on an assumption that the private sector will be able to respond  
to  demands  for  inputs  and  environmental  infrastructure  and  technology.    This  is  far  from  realities  at  
present.",tommilson,01.10.2019 12:44:00,423,0.165419,neutral
UNEP,UNEP_11_2013_Eval,"A  reduction  in  local  conflict  over  NRM  emanating  from  the  above  
intervention logic (programme theory) makes two assumptions: first, that non‐environmental drivers of  
recovery  and  development  improve;  second,  that  other  non‐environmental  drivers  of  conflict  do  not  
increase.  These are large assumptions, and obviously beyond UNEP’s control.",tommilson,01.10.2019 12:45:00,342,0.133743,neutral
UNEP,UNEP_11_2013_Eval,Conclusions and Recommendations,tommilson,01.10.2019 12:45:00,31,0.012123,neutral
UNEP,UNEP_11_2013_Eval,"The continuing volatile situation in Darfur (and indeed in many other areas of Sudan, not least the border  
areas with South Sudan) presents major challenges to the scaling up of a programme that would rely on a  
degree  of  stability  that  has  yet  to  be  realised.  In  addition  to  the  agreed  indicators  within  a  project  
logframe,  there should be a regularly updated broader analysis that  takes into account risk assessment,  
conflict analysis and a review of how the ‘drivers’ of change are impacting upon the core activities of the  
programme.",tommilson,01.10.2019 12:45:00,541,0.211564,neutral
UNEP,UNEP_11_2013_Eval,"UNEP’s  programme logic  suggests  that  ‘influence’  and  associated  outcomes  need  to  be measured more  
comprehensivel",tommilson,01.10.2019 12:48:00,113,0.04419,neutral
UNEP,UNEP_11_2013_Eval,"No  radical  changes  need  to  be  made  to  core  programme  activities,  but  some  resources  within  these  
should  be  redirected.  In  particular,  a more  holistic integration  of  programmes in  forestry  and water is  
required.  The cumulative benefits that lend themselves to conflict prevention would be better served if  
resources were concentrated in designated geographical areas. The obvious unit would be the catchment  
area  (such  as  Wadi  El  Ku),  not  least  because  UNEP  has  managed  to  leverage  additional  interest  and  
funding for these.",tommilson,01.10.2019 12:49:00,528,0.206481,neutral
UNEP,UNEP_11_2013_Eval,"The  
attendant plethora  of ‘durable  solution’ projects emanating  from international organizations  suggests a  
more  concerted  effort  by  UNEP  to  advise  upon  ‐  and  monitor  ‐  the  environmental  impact  of  aid  and  
engage more substantively on population issues.",tommilson,01.10.2019 12:49:00,255,0.099721,neutral
UNEP,UNEP_11_2013_Eval,"A measure of policy commitment and sustainability will be  the leveraging of environmental  funds  from  
federal and state budgets. UNEP’s mantra has been that these are government‐owned activities supported  
by UNEP. Ownership should then be demonstrated and reinforced with government strategy and budget  
lines assigned to sustaining these activities.",tommilson,01.10.2019 12:50:00,351,0.137263,neutral
UNEP,UNEP_11_2013_Eval,"An  effective  advocacy  strategy  might  also  take  up  issues  such  as  land  tenure,  
communal grazing rights and customary laws, and a more direct engagement with pastoralists.",tommilson,01.10.2019 12:53:00,170,0.066481,neutral
UNEP,UNEP_12_2016_Eval,NA,tommilson,01.10.2019 13:45:00,664608,0.315539,neutral
UNEP,UNEP_12_2016_Eval,Overall rating for Evaluation criteria:,tommilson,01.10.2019 13:46:00,39,0.00831,neutral
UNEP,UNEP_12_2016_Eval,"The overall progress towards NBF Implementation has been assessed  
along eight different criteria",tommilson,01.10.2019 13:49:00,97,0.020668,neutral
UNEP,UNEP_12_2016_Eval,"Biosafety Socio-political Sustainability is challenged from different  
points of view and the controversial nature of the issue has to be  
carefully managed.",tommilson,01.10.2019 13:51:00,157,0.033452,neutral
UNEP,UNEP_12_2016_Eval,"Overall, environmental concerns regarding the deliberate release of  
GMOs crops is increasing among national stakeholders and Risk  
Management measures are being discussed with technically sound  
opinions",tommilson,01.10.2019 13:51:00,204,0.043466,neutral
UNEP,UNEP_13_2017_Eval,Main findings,tommilson,01.10.2019 14:01:00,13,0.002608,neutral
UNEP,UNEP_13_2017_Eval,NA,tommilson,01.10.2019 14:16:00,303249,0.174821,neutral
