segment,sentiment,embeddings,cluster,x,y,id,props
"At the intermediate level, ILO interventions include the provision of expert analysis and reports, the collation of evidence in databases, the delivery of training and the development of guidance materials.",neutral,[-0.9328578  2.218361  -1.7616687],1,7.133003234863281,14.530253410339355,6040,"[0.02797803, 0.9548531, 0.01716877]"
"At local level, ILO direct interventions include information and awareness-raising activities, and training and technical advice.",neutral,[-0.69036925  1.9180479  -1.9219881 ],1,5.549559593200684,12.329449653625488,6041,"[0.023432083, 0.95912707, 0.017440826]"
"Key factors influencing trends in ILO interventions in the field of labour protection in the period under review include the Great Recession, increased migration, and the accelerating pace of globalization and technological change.",neutral,[-0.5665413  1.8417516 -1.841549 ],1,5.582958221435547,11.978333473205565,6042,"[0.024430279, 0.9583911, 0.017178703]"
"Interventions in the field of labour protection have clear links to interventions in other fields, and often benefit from synergies with other organizations, projects and topics.",neutral,[ 0.01252512  1.3442202  -1.9930773 ],1,3.6827352046966553,9.59005641937256,6043,"[0.1943777, 0.78480154, 0.02082073]"
"Apprenticeships have proven their effectiveness in some countries, but local context needs to be considered.",neutral,[-0.9126121  1.8401299 -1.2886789],1,8.329124450683594,11.307292938232422,6044,"[0.010049602, 0.97158414, 0.018366175]"
Policy intent is also a consideration.,neutral,[-1.9147159   2.4858851  -0.83791554],1,14.088619232177734,11.61197566986084,6045,"[0.0103023015, 0.95901215, 0.030685475]"
Many quality apprenticeship systems are founded on their ability to provide employers with highly skilled workers.,neutral,[-0.09765673  1.3769863  -1.8447187 ],1,4.234539985656738,9.578100204467773,6046,"[0.02234031, 0.96355414, 0.014105541]"
"While they can fa- cilitate school-to-work transition for many young people, they are not a panacea for youth unemployment.",neutral,[-1.6956935  1.9278774 -0.4241149],0,11.881580352783205,7.8078551292419425,6047,"[0.020419963, 0.9555958, 0.02398419]"
"It now needs to apply this knowledge in its develop- ment cooperation work, and while mobilizing resources and leveraging partnerships.",neutral,[-0.8820934  2.0091586 -1.4747682],1,7.690250873565674,12.837000846862793,6048,"[0.021235138, 0.68444, 0.2943248]"
The Global Initiative provides an opportunity to do this in the context of the 2030 Agenda for Sustainable Development.,neutral,[-0.9983716  2.1759222 -1.6204145],1,8.194334030151367,13.882105827331545,6049,"[0.021040019, 0.9636227, 0.015337325]"
"Thus, intervention design and scope are crucial.",neutral,[-1.6735189  2.3322728 -0.9997064],1,12.929945945739744,12.707324028015135,6050,"[0.015179465, 0.9595208, 0.025299806]"
The best project management does not compensate for poor design.,neutral,[-1.7879668   2.0887272  -0.30024612],0,12.119969367980955,7.778608322143555,6051,"[0.01107658, 0.9377131, 0.051210325]"
"The momentum resulting from the financial and microfinance crises points to two complementary approaches, one upstream and one downstream.",neutral,[-1.2908186  2.5268137 -1.4601128],1,10.032032012939453,15.73766040802002,6052,"[0.015360449, 0.9701157, 0.0145238405]"
ILO has a role to play in this as the advocate for the working poor.,neutral,[-1.7281188  2.092736  -0.6684037],1,12.538976669311525,11.017863273620604,6053,"[0.041739903, 0.9446191, 0.013640927]"
"Notably, this insight is limited to the area of technical cooperation and has a time lag of several years.",neutral,[-1.0613765   0.6333286   0.59524477],0,9.125285148620604,5.69871997833252,6054,"[0.013047462, 0.8932711, 0.09368148]"
The approach can only partially align with the current P&B strategies during a given biennium.,neutral,[-2.0262635   2.1524193  -0.04334818],0,12.551481246948242,6.910795211791992,6055,"[0.008386862, 0.7734029, 0.21821018]"
"Nonetheless, independent project evaluation findings provide useful insights into where and how the ILO has performed, and also help to answer the critical question of why.",neutral,[-1.3395928  2.4975984 -1.4500296],1,10.126811981201172,15.602245330810547,6056,"[0.16075525, 0.8030535, 0.03619114]"
"If repeated, the methodology could support systematic reporting of such performance results each biennium.",neutral,[-1.6800598   1.6902884  -0.02025806],0,11.355687141418455,7.082555294036865,6057,"[0.045940008, 0.8732935, 0.080766365]"
Major disruptions occurred in the economies of countries evaluated during the 2001-2010 decade in which the nine DWCPs were evaluated.,neutral,[-0.98121315  0.31012234  1.1483963 ],0,10.93217945098877,-0.22428514063358296,6058,"[0.021571936, 0.96433353, 0.014094606]"
"In particular, Argentina faced an economic crisis; Indonesia faced a major earthquake and tsunami; and Honduras faced intensive political upheaval.",neutral,[-1.3847612  2.1745698 -1.093228 ],1,11.197036743164062,12.935905456542967,6059,"[0.016001852, 0.96168554, 0.022312649]"
All countries were affected by the financial crisis occurring in the later part of the decade.,neutral,[-1.2839696   1.7948669  -0.82698476],1,9.472819328308104,10.511761665344238,6060,"[0.018696738, 0.96442175, 0.016881473]"
"When addressing Decent Work challenges, they should be periodically reviewed to ensure they adequately reflect the needs and priorities of the countries concerned.",neutral,[-1.3368717  2.162634  -1.0359007],1,11.162662506103516,12.799461364746096,6061,"[0.015882384, 0.96307284, 0.021044683]"
"In order to capture the consequences of this dynamism and disruption, more regular assessment mechanisms are needed to complement the ex-post evaluation effort.",neutral,[-2.0907161   2.3969848  -0.38752276],1,14.041595458984375,9.615415573120117,6062,"[0.006761503, 0.64015806, 0.35308048]"
ILO began conducting Country Program Reviews (CPR) in 2008.,neutral,[ 1.4387134  -0.00333789 -1.8556528 ],2,-0.7639734148979187,4.840043544769287,6063,"[0.046051886, 0.9420843, 0.011863819]"
"In the light of this report's findings, it is recommended that increased attention be given to CPRs with a view ensuring relevant lessons learnt from this meta-analysis are taken on board - such as constituent engagement, changes to relevance and coherence, efficiency, effectiveness and potential sustainability.",neutral,[-1.3354017  2.5630975 -1.4907533],1,10.632367134094238,16.570877075195312,6064,"[0.023592645, 0.95961016, 0.016797185]"
"The challenges faced in some countries, such as Honduras, present considerable risks in the achievement of DWCP objectives.",neutral,[-1.1219813  1.8500423 -0.9156556],1,9.18663501739502,10.784957885742188,6065,"[0.010019618, 0.9524607, 0.03751969]"
"The Honduras DWCP evaluation called for a risk mitigation strategy to be included in the DWCP, particularly in relation to political and economic risks.",neutral,[-1.5168954  2.760568  -1.343193 ],1,14.38959503173828,17.146791458129886,6066,"[0.0135574, 0.9697732, 0.01666948]"
"Primarily the project sought to make linkages in sending and receiving countries, and amongst various stakeholders within countries, but linking to a global rights agenda.",neutral,[-0.8743968  1.9192574 -1.529278 ],1,7.340617656707764,12.642054557800293,6067,"[0.011185812, 0.96717983, 0.021634327]"
The project set itself an ambitious task.,neutral,[-1.1818031  2.4501665 -1.6093736],1,8.834439277648926,15.691527366638185,6068,"[0.025614183, 0.96284366, 0.011542174]"
The International Domestic Workers Federation (IDWF) was an associate of the project and they developed a global electronic knowledge platform.,neutral,[ 1.2234839   0.37169412 -2.5185013 ],2,-0.6598641872406006,6.4470930099487305,6069,"[0.15146655, 0.8334918, 0.015041732]"
"The number of registered members began at 603 and role to 40,564 by September 2016.",neutral,[ 3.6213986e-04  1.0963272e+00 -1.6750652e+00],1,4.1801161766052255,9.13656520843506,6070,"[0.12753223, 0.8488544, 0.02361328]"
"Research commissioned examined the different needs of MDWs throughout the migration cycle (pre- employment, at work, and on return).",neutral,[-1.0010505  2.1566422 -1.5791597],1,8.19200611114502,13.85050106048584,6071,"[0.032127876, 0.9554318, 0.0124403285]"
"Reviewing the 11 baseline and five thematic studies; the 7 policy briefs and the labour force study conducted (in Zimbabwe, with one ready to go in Nepal), the Global Flagship on MDW summarises many of the key lessons learned on the rights of migrant domestic workers through the GAP-MDW project.",neutral,[-0.66984767  2.241847   -2.0660636 ],1,5.495099067687988,13.4890718460083,6072,"[0.05932355, 0.92853326, 0.012143229]"
The need for a focus on MDWs themselves has been fully recognised as the most sustainable approach for collective action to build advocacy approaches.,neutral,[-1.3458861  2.2885416 -1.3396358],1,10.317545890808104,14.119553565979006,6073,"[0.04245938, 0.93332857, 0.024212036]"
Organising domestic workers is no easy task and requires further support.,neutral,[-1.4670256   1.7985035  -0.48584053],0,10.985039710998537,7.794332981109619,6074,"[0.011556458, 0.94314593, 0.04529758]"
The project curates the cleaned SWTS micro data from all of the country surveys as they are completed.,neutral,[ 1.7378956   0.11069757 -2.8446662 ],2,-2.06158447265625,6.237459659576416,6075,"[0.03601019, 0.95325017, 0.010739698]"
Access to these data sources is provided upon request and is accompanied by the instruments.,neutral,[-0.8659286  1.6652    -1.1553092],1,8.044053077697754,10.825271606445312,6076,"[0.029208038, 0.9532167, 0.017575325]"
Two research symposia were organized to encourage use of SWTS data in research.,neutral,[-0.8371148  2.4194596 -1.892875 ],1,6.275585651397705,14.326661109924315,6077,"[0.029633218, 0.95917, 0.011196873]"
"The initial project design was ambitious, with 56 surveys in 28 countries to be implemented, analysed, and disseminated within the five-year period (later modified to 53 surveys in 34 countries).",neutral,[-1.1737021  2.5397646 -1.5911444],1,9.13019561767578,15.865181922912598,6078,"[0.029325033, 0.95759904, 0.013075857]"
In eight countries an employer survey accompanied the first round of SWTS.,neutral,[-0.669795   2.1307106 -1.9035388],1,5.862113952636719,13.273463249206545,6079,"[0.105600625, 0.8822211, 0.012178291]"
"When assessing impact at the country level, it cannot be overemphasized that the evaluation team is drawing on the experiences of six (out of 34) countries.",neutral,[-1.4813944  2.3813014 -1.1284239],1,12.285120010375975,13.663230895996096,6080,"[0.016395876, 0.96980596, 0.013798188]"
"As is the case for global impact, much of the potential country level impact of W4Y in terms of supporting improved policy and programme responses is yet unrealized.",neutral,[-0.7987598   0.80891997 -0.1463487 ],0,8.609827041625978,5.747896671295166,6081,"[0.009432052, 0.03327022, 0.9572978]"
"Criteria for identifying the countries where the potential for impact would be greater would include: how recent was the latest survey completed, the existence of a relevant policy process to support and analytical capacity (or opportunity to develop capacity) of key stakeholders.",neutral,[-2.0477817   2.407896   -0.42989874],1,13.966191291809082,9.702491760253906,6082,"[0.00930066, 0.95627064, 0.034428693]"
